language,sent_id,tok_id,token,upos,lemma
en,355,18,Mr.,PROPN,Mr.
en,355,19,K.,PROPN,K.
en,359,0,I,PRON,I
en,359,1,really,ADV,really
en,359,2,do,AUX,do
en,359,3,n't,PART,not
en,359,4,like,VERB,like
en,359,5,saying,VERB,say
en,359,6,this,PRON,this
en,359,7,",",PUNCT,","
en,359,8,you,PRON,you
en,359,9,'re,AUX,be
en,359,10,the,DET,the
en,359,11,only,ADJ,only
en,359,12,one,NUM,one
en,359,13,I,PRON,I
en,359,14,'ve,AUX,have
en,359,15,said,VERB,say
en,359,16,this,PRON,this
en,359,17,to,ADP,to
en,359,18,",",PUNCT,","
en,359,19,Mr.,PROPN,Mr.
en,359,20,K.,PROPN,K.
en,359,21,",",PUNCT,","
en,359,22,I,PRON,I
en,359,23,swear,VERB,swear
en,359,24,to,ADP,to
en,359,25,God,PROPN,God
en,359,26,",",PUNCT,","
en,359,27,but,CCONJ,but
en,359,28,I,PRON,I
en,359,29,'m,AUX,be
en,359,30,going,VERB,go
en,359,31,to,PART,to
en,359,32,have,VERB,have
en,359,33,no,DET,no
en,359,34,choice,NOUN,choice
en,359,35,but,SCONJ,but
en,359,36,to,PART,to
en,359,37,have,VERB,have
en,359,38,a,DET,a
en,359,39,few,ADJ,few
en,359,40,words,NOUN,word
en,359,41,with,ADP,with
en,359,42,Miss,PROPN,Miss
en,359,43,Bürstner,PROPN,Bürstner
en,359,44,about,ADP,about
en,359,45,it,PRON,it
en,359,46,myself,PRON,myself
en,359,47,.,PUNCT,.
en,367,0,And,CCONJ,and
en,367,1,it,PRON,it
en,367,2,is,AUX,be
en,367,3,",",PUNCT,","
en,367,4,after,ADP,after
en,367,5,all,DET,all
en,367,6,something,PRON,something
en,367,7,that,PRON,that
en,367,8,everyone,PRON,everyone
en,367,9,who,PRON,who
en,367,10,lets,VERB,let
en,367,11,rooms,NOUN,room
en,367,12,has,VERB,have
en,367,13,to,PART,to
en,367,14,do,VERB,do
en,367,15,if,SCONJ,if
en,367,16,she,PRON,she
en,367,17,'s,AUX,be
en,367,18,to,PART,to
en,367,19,keep,VERB,keep
en,367,20,the,DET,the
en,367,21,house,NOUN,house
en,367,22,decent,ADJ,decent
en,367,23,",",PUNCT,","
en,367,24,that,PRON,that
en,367,25,'s,AUX,be
en,367,26,all,PRON,all
en,367,27,I,PRON,I
en,367,28,'m,AUX,be
en,367,29,trying,VERB,try
en,367,30,to,PART,to
en,367,31,do,VERB,do
en,367,32,.,PUNCT,.
en,367,33,"""",PUNCT,""""
en,388,0,It,PRON,it
en,388,1,sounded,VERB,sound
en,388,2,like,SCONJ,like
en,388,3,he,PRON,he
en,388,4,was,AUX,be
en,388,5,pleading,VERB,plead
en,388,6,with,ADP,with
en,388,7,her,PRON,she
en,388,8,",",PUNCT,","
en,388,9,not,PART,not
en,388,10,calling,VERB,call
en,388,11,to,ADP,to
en,388,12,her,PRON,she
en,388,13,.,PUNCT,.
en,394,0,"""",PUNCT,""""
en,394,1,I,PRON,I
en,394,2,wanted,VERB,want
en,394,3,to,PART,to
en,394,4,have,VERB,have
en,394,5,a,DET,a
en,394,6,word,NOUN,word
en,394,7,with,ADP,with
en,394,8,you,PRON,you
en,394,9,",",PUNCT,","
en,394,10,if,SCONJ,if
en,394,11,you,PRON,you
en,394,12,would,AUX,would
en,394,13,allow,VERB,allow
en,394,14,me,PRON,I
en,394,15,?,PUNCT,?
en,394,16,"""",PUNCT,""""
en,403,0,Wait,VERB,wait
en,403,1,here,ADV,here
en,403,2,till,SCONJ,till
en,403,3,I,PRON,I
en,403,4,'ve,AUX,have
en,403,5,put,VERB,put
en,403,6,the,DET,the
en,403,7,light,NOUN,light
en,403,8,on,ADP,on
en,403,9,in,ADP,in
en,403,10,my,PRON,my
en,403,11,room,NOUN,room
en,403,12,",",PUNCT,","
en,403,13,and,CCONJ,and
en,403,14,then,ADV,then
en,403,15,turn,VERB,turn
en,403,16,the,DET,the
en,403,17,light,NOUN,light
en,403,18,down,ADP,down
en,403,19,out,ADV,out
en,403,20,here,ADV,here
en,403,21,.,PUNCT,.
en,403,22,"""",PUNCT,""""
en,409,0,"""",PUNCT,""""
en,409,1,I,PRON,I
en,409,2,expect,VERB,expect
en,409,3,you,PRON,you
en,409,4,'ll,AUX,will
en,409,5,say,VERB,say
en,409,6,",",PUNCT,","
en,409,7,"""",PUNCT,""""
en,409,8,K.,PROPN,K.
en,409,9,began,VERB,begin
en,409,10,",",PUNCT,","
en,409,11,"""",PUNCT,""""
en,409,12,that,SCONJ,that
en,409,13,the,DET,the
en,409,14,matter,NOUN,matter
en,409,15,really,ADV,really
en,409,16,is,AUX,be
en,409,17,n't,PART,not
en,409,18,all,DET,all
en,409,19,that,ADV,that
en,409,20,urgent,ADJ,urgent
en,409,21,and,CCONJ,and
en,409,22,we,PRON,we
en,409,23,do,AUX,do
en,409,24,n't,PART,not
en,409,25,need,VERB,need
en,409,26,to,PART,to
en,409,27,talk,VERB,talk
en,409,28,about,ADP,about
en,409,29,it,PRON,it
en,409,30,right,ADV,right
en,409,31,now,ADV,now
en,409,32,",",PUNCT,","
en,409,33,but,CCONJ,but
en,409,34,....,PUNCT,....
en,409,35,"""",PUNCT,""""
en,415,0,"""",PUNCT,""""
en,415,1,No,INTJ,no
en,415,2,",",PUNCT,","
en,415,3,"""",PUNCT,""""
en,415,4,said,VERB,say
en,415,5,K.,PROPN,K.
en,416,0,"""",PUNCT,""""
en,416,1,Well,INTJ,well
en,416,2,then,ADV,then
en,416,3,",",PUNCT,","
en,416,4,"""",PUNCT,""""
en,416,5,said,VERB,say
en,416,6,Miss,PROPN,Miss
en,416,7,Bürstner,PROPN,Bürstner
en,416,8,",",PUNCT,","
en,416,9,"""",PUNCT,""""
en,416,10,I,PRON,I
en,416,11,do,AUX,do
en,416,12,n't,PART,not
en,416,13,want,VERB,want
en,416,14,to,PART,to
en,416,15,force,VERB,force
en,416,16,my,PRON,my
en,416,17,way,NOUN,way
en,416,18,into,ADP,into
en,416,19,any,DET,any
en,416,20,secrets,NOUN,secret
en,416,21,",",PUNCT,","
en,416,22,if,SCONJ,if
en,416,23,you,PRON,you
en,416,24,insist,VERB,insist
en,416,25,that,SCONJ,that
en,416,26,it,PRON,it
en,416,27,'s,AUX,be
en,416,28,of,ADP,of
en,416,29,no,DET,no
en,416,30,interest,NOUN,interest
en,416,31,I,PRON,I
en,416,32,wo,AUX,will
en,416,33,n't,PART,not
en,416,34,insist,VERB,insist
en,416,35,.,PUNCT,.
en,439,0,There,PRON,there
en,439,1,'s,VERB,be
en,439,2,something,PRON,something
en,439,3,peculiarly,ADV,peculiarly
en,439,4,attractive,ADJ,attractive
en,439,5,about,ADP,about
en,439,6,the,DET,the
en,439,7,law,NOUN,law
en,439,8,",",PUNCT,","
en,439,9,is,AUX,be
en,439,10,n't,PART,not
en,439,11,there,ADV,there
en,439,12,.,PUNCT,.
en,444,0,"""",PUNCT,""""
en,444,1,I,PRON,I
en,444,2,mean,VERB,mean
en,444,3,it,PRON,it
en,444,4,quite,ADV,quite
en,444,5,seriously,ADV,seriously
en,444,6,",",PUNCT,","
en,444,7,"""",PUNCT,""""
en,444,8,said,VERB,say
en,444,9,K.,PROPN,K.
en,444,10,",",PUNCT,","
en,444,11,"""",PUNCT,""""
en,444,12,or,CCONJ,or
en,444,13,at,ADP,at
en,444,14,least,ADJ,least
en,444,15,",",PUNCT,","
en,444,16,half,ADV,half
en,444,17,seriously,ADV,seriously
en,444,18,",",PUNCT,","
en,444,19,as,SCONJ,as
en,444,20,you,PRON,you
en,444,21,do,VERB,do
en,444,22,.,PUNCT,.
en,451,0,Please,INTJ,please
en,451,1,believe,VERB,believe
en,451,2,me,PRON,I
en,451,3,!,PUNCT,!
en,458,0,"""",PUNCT,""""
en,458,1,That,PRON,that
en,458,2,'s,AUX,be
en,458,3,too,ADV,too
en,458,4,vague,ADJ,vague
en,458,5,",",PUNCT,","
en,458,6,"""",PUNCT,""""
en,458,7,said,VERB,say
en,458,8,Miss,PROPN,Miss
en,458,9,Bürstner,PROPN,Bürstner
en,458,10,.,PUNCT,.
en,464,0,"""",PUNCT,""""
en,464,1,Now,ADV,now
en,464,2,you,PRON,you
en,464,3,'ve,AUX,have
en,464,4,started,VERB,start
en,464,5,telling,VERB,tell
en,464,6,me,PRON,I
en,464,7,off,ADP,off
en,464,8,.,PUNCT,.
en,466,0,"""",PUNCT,""""
en,466,1,Oh,INTJ,oh
en,466,2,",",PUNCT,","
en,466,3,there,PRON,there
en,466,4,was,VERB,be
en,466,5,a,DET,a
en,466,6,point,NOUN,point
en,466,7,",",PUNCT,","
en,466,8,you,PRON,you
en,466,9,'ll,AUX,will
en,466,10,see,VERB,see
en,466,11,now,ADV,now
en,466,12,how,SCONJ,how
en,466,13,important,ADJ,important
en,466,14,a,DET,a
en,466,15,point,NOUN,point
en,466,16,it,PRON,it
en,466,17,was,AUX,be
en,466,18,",",PUNCT,","
en,466,19,"""",PUNCT,""""
en,466,20,said,VERB,say
en,466,21,K.,PROPN,K.
en,466,22,"""",PUNCT,""""
en,466,23,May,AUX,may
en,466,24,I,PRON,I
en,466,25,move,VERB,move
en,466,26,this,DET,this
en,466,27,table,NOUN,table
en,466,28,away,ADV,away
en,466,29,from,ADP,from
en,466,30,your,PRON,your
en,466,31,bedside,NOUN,bedside
en,466,32,and,CCONJ,and
en,466,33,put,VERB,put
en,466,34,it,PRON,it
en,466,35,here,ADV,here
en,466,36,?,PUNCT,?
en,466,37,"""",PUNCT,""""
en,487,0,"""",PUNCT,""""
en,487,1,Do,AUX,do
en,487,2,n't,PART,not
en,487,3,be,AUX,be
en,487,4,afraid,ADJ,afraid
en,487,5,",",PUNCT,","
en,487,6,"""",PUNCT,""""
en,487,7,he,PRON,he
en,487,8,whispered,VERB,whisper
en,487,9,",",PUNCT,","
en,487,10,"""",PUNCT,""""
en,487,11,I,PRON,I
en,487,12,'ll,AUX,will
en,487,13,put,VERB,put
en,487,14,everything,PRON,everything
en,487,15,right,ADJ,right
en,487,16,.,PUNCT,.
en,496,0,"""",PUNCT,""""
en,496,1,Go,VERB,go
en,496,2,away,ADV,away
en,496,3,",",PUNCT,","
en,496,4,go,VERB,go
en,496,5,away,ADV,away
en,496,6,",",PUNCT,","
en,496,7,"""",PUNCT,""""
en,496,8,she,PRON,she
en,496,9,said,VERB,say
en,496,10,",",PUNCT,","
en,496,11,hurriedly,ADV,hurriedly
en,496,12,sitting,VERB,sit
en,496,13,back,ADV,back
en,496,14,up,ADV,up
en,496,15,",",PUNCT,","
en,496,16,"""",PUNCT,""""
en,496,17,get,VERB,get
en,496,18,out,ADP,out
en,496,19,of,ADP,of
en,496,20,here,ADV,here
en,496,21,",",PUNCT,","
en,496,22,go,VERB,go
en,496,23,",",PUNCT,","
en,496,24,what,PRON,what
en,496,25,is,AUX,be
en,496,26,it,PRON,it
en,496,27,you,PRON,you
en,496,28,want,VERB,want
en,496,29,",",PUNCT,","
en,496,30,he,PRON,he
en,496,31,'s,AUX,be
en,496,32,listening,VERB,listen
en,496,33,at,ADP,at
en,496,34,the,DET,the
en,496,35,door,NOUN,door
en,496,36,",",PUNCT,","
en,496,37,he,PRON,he
en,496,38,can,AUX,can
en,496,39,hear,VERB,hear
en,496,40,everything,PRON,everything
en,496,41,.,PUNCT,.
en,502,0,You,PRON,you
en,502,1,know,VERB,know
en,502,2,how,SCONJ,how
en,502,3,much,ADJ,much
en,502,4,esteem,VERB,esteem
en,502,5,Mrs.,PROPN,Mrs.
en,502,6,Grubach,PROPN,Grubach
en,502,7,has,VERB,have
en,502,8,for,ADP,for
en,502,9,me,PRON,I
en,502,10,",",PUNCT,","
en,502,11,she,PRON,she
en,502,12,'s,AUX,be
en,502,13,the,DET,the
en,502,14,one,NOUN,one
en,502,15,who,PRON,who
en,502,16,will,AUX,will
en,502,17,make,VERB,make
en,502,18,all,DET,all
en,502,19,the,DET,the
en,502,20,decisions,NOUN,decision
en,502,21,in,ADP,in
en,502,22,this,PRON,this
en,502,23,",",PUNCT,","
en,502,24,especially,ADV,especially
en,502,25,as,SCONJ,as
en,502,26,the,DET,the
en,502,27,captain,NOUN,captain
en,502,28,is,AUX,be
en,502,29,her,PRON,her
en,502,30,nephew,NOUN,nephew
en,502,31,",",PUNCT,","
en,502,32,but,CCONJ,but
en,502,33,she,PRON,she
en,502,34,believes,VERB,believe
en,502,35,everything,PRON,everything
en,502,36,I,PRON,I
en,502,37,say,VERB,say
en,502,38,without,ADP,without
en,502,39,question,NOUN,question
en,502,40,.,PUNCT,.
en,512,0,I,PRON,I
en,512,1,can,AUX,can
en,512,2,bear,VERB,bear
en,512,3,the,DET,the
en,512,4,responsibility,NOUN,responsibility
en,512,5,for,ADP,for
en,512,6,anything,PRON,anything
en,512,7,that,PRON,that
en,512,8,happens,VERB,happen
en,512,9,in,ADP,in
en,512,10,my,PRON,my
en,512,11,room,NOUN,room
en,512,12,myself,PRON,myself
en,512,13,",",PUNCT,","
en,512,14,and,CCONJ,and
en,512,15,I,PRON,I
en,512,16,can,AUX,can
en,512,17,do,VERB,do
en,512,18,so,ADV,so
en,512,19,with,ADP,with
en,512,20,anyone,PRON,anyone
en,512,21,.,PUNCT,.
en,535,0,Cross,PROPN,Cross
en,535,1,-,NOUN,-
en,535,2,examinations,NOUN,examination
en,535,3,could,AUX,could
en,535,4,even,ADV,even
en,535,5,be,AUX,be
en,535,6,held,VERB,hold
en,535,7,in,ADP,in
en,535,8,the,DET,the
en,535,9,night,NOUN,night
en,535,10,",",PUNCT,","
en,535,11,for,ADP,for
en,535,12,instance,NOUN,instance
en,535,13,",",PUNCT,","
en,535,14,but,CCONJ,but
en,535,15,K.,PROPN,K.
en,535,16,would,AUX,would
en,535,17,probably,ADV,probably
en,535,18,not,PART,not
en,535,19,be,AUX,be
en,535,20,fresh,ADJ,fresh
en,535,21,enough,ADV,enough
en,535,22,at,ADP,at
en,535,23,that,DET,that
en,535,24,time,NOUN,time
en,535,25,.,PUNCT,.
en,539,0,Once,SCONJ,once
en,539,1,he,PRON,he
en,539,2,had,AUX,have
en,539,3,received,VERB,receive
en,539,4,this,DET,this
en,539,5,notice,NOUN,notice
en,539,6,",",PUNCT,","
en,539,7,K.,PROPN,K.
en,539,8,hung,VERB,hang
en,539,9,up,ADP,up
en,539,10,the,DET,the
en,539,11,receiver,NOUN,receiver
en,539,12,without,ADP,without
en,539,13,giving,VERB,give
en,539,14,an,DET,an
en,539,15,answer,NOUN,answer
en,539,16,;,PUNCT,;
en,539,17,he,PRON,he
en,539,18,had,AUX,have
en,539,19,decided,VERB,decide
en,539,20,immediately,ADV,immediately
en,539,21,to,PART,to
en,539,22,go,VERB,go
en,539,23,there,ADV,there
en,539,24,that,SCONJ,that
en,539,25,Sunday,PROPN,Sunday
en,539,26,",",PUNCT,","
en,539,27,it,PRON,it
en,539,28,was,AUX,be
en,539,29,certainly,ADV,certainly
en,539,30,necessary,ADJ,necessary
en,539,31,",",PUNCT,","
en,539,32,proceedings,NOUN,proceeding
en,539,33,had,AUX,have
en,539,34,begun,VERB,begin
en,539,35,and,CCONJ,and
en,539,36,he,PRON,he
en,539,37,had,VERB,have
en,539,38,to,PART,to
en,539,39,face,VERB,face
en,539,40,up,ADP,up
en,539,41,to,ADP,to
en,539,42,it,PRON,it
en,539,43,",",PUNCT,","
en,539,44,and,CCONJ,and
en,539,45,this,DET,this
en,539,46,first,ADJ,first
en,539,47,examination,NOUN,examination
en,539,48,would,AUX,would
en,539,49,probably,ADV,probably
en,539,50,also,ADV,also
en,539,51,be,AUX,be
en,539,52,the,DET,the
en,539,53,last,ADJ,last
en,539,54,.,PUNCT,.
en,565,0,The,DET,the
en,565,1,first,ADJ,first
en,565,2,two,NUM,two
en,565,3,were,AUX,be
en,565,4,travelling,VERB,travel
en,565,5,in,ADP,in
en,565,6,a,DET,a
en,565,7,tram,NOUN,tram
en,565,8,that,PRON,that
en,565,9,went,VERB,go
en,565,10,across,ADP,across
en,565,11,K.,PROPN,K.
en,565,12,'s,PART,'s
en,565,13,route,NOUN,route
en,565,14,",",PUNCT,","
en,565,15,but,CCONJ,but
en,565,16,Kaminer,PROPN,Kaminer
en,565,17,sat,VERB,sit
en,565,18,on,ADP,on
en,565,19,the,DET,the
en,565,20,terrace,NOUN,terrace
en,565,21,of,ADP,of
en,565,22,a,DET,a
en,565,23,café,NOUN,café
en,565,24,and,CCONJ,and
en,565,25,leant,NOUN,leant
en,565,26,curiously,ADV,curiously
en,565,27,over,ADP,over
en,565,28,the,DET,the
en,565,29,wall,NOUN,wall
en,565,30,as,SCONJ,as
en,565,31,K.,PROPN,K.
en,565,32,came,VERB,come
en,565,33,over,ADP,over
en,565,34,.,PUNCT,.
en,595,0,It,PRON,it
en,595,1,turned,VERB,turn
en,595,2,out,ADP,out
en,595,3,",",PUNCT,","
en,595,4,though,ADV,though
en,595,5,",",PUNCT,","
en,595,6,that,SCONJ,that
en,595,7,that,PRON,that
en,595,8,was,AUX,be
en,595,9,mostly,ADV,mostly
en,595,10,possible,ADJ,possible
en,595,11,without,ADP,without
en,595,12,further,ADJ,further
en,595,13,ado,NOUN,ado
en,595,14,",",PUNCT,","
en,595,15,as,SCONJ,as
en,595,16,almost,ADV,almost
en,595,17,all,DET,all
en,595,18,the,DET,the
en,595,19,doors,NOUN,door
en,595,20,were,AUX,be
en,595,21,left,VERB,leave
en,595,22,open,ADJ,open
en,595,23,and,CCONJ,and
en,595,24,the,DET,the
en,595,25,children,NOUN,child
en,595,26,ran,VERB,run
en,595,27,in,ADP,in
en,595,28,and,CCONJ,and
en,595,29,out,ADV,out
en,595,30,.,PUNCT,.
en,606,0,There,PRON,there
en,606,1,were,VERB,be
en,606,2,many,ADJ,many
en,606,3,who,PRON,who
en,606,4,thought,VERB,think
en,606,5,it,PRON,it
en,606,6,must,AUX,must
en,606,7,be,AUX,be
en,606,8,very,ADV,very
en,606,9,important,ADJ,important
en,606,10,for,SCONJ,for
en,606,11,K.,PROPN,K.
en,606,12,to,PART,to
en,606,13,find,VERB,find
en,606,14,Lanz,PROPN,Lanz
en,606,15,the,DET,the
en,606,16,joiner,NOUN,joiner
en,606,17,and,CCONJ,and
en,606,18,thought,VERB,think
en,606,19,long,ADV,long
en,606,20,about,ADP,about
en,606,21,it,PRON,it
en,606,22,",",PUNCT,","
en,606,23,naming,VERB,name
en,606,24,a,DET,a
en,606,25,joiner,NOUN,joiner
en,606,26,who,PRON,who
en,606,27,was,AUX,be
en,606,28,not,PART,not
en,606,29,called,VERB,call
en,606,30,Lanz,PROPN,Lanz
en,606,31,or,CCONJ,or
en,606,32,giving,VERB,give
en,606,33,a,DET,a
en,606,34,name,NOUN,name
en,606,35,that,PRON,that
en,606,36,had,VERB,have
en,606,37,some,DET,some
en,606,38,vague,ADJ,vague
en,606,39,similarity,NOUN,similarity
en,606,40,with,ADP,with
en,606,41,Lanz,PROPN,Lanz
en,606,42,",",PUNCT,","
en,606,43,or,CCONJ,or
en,606,44,they,PRON,they
en,606,45,asked,VERB,ask
en,606,46,neighbours,NOUN,neighbour
en,606,47,or,CCONJ,or
en,606,48,accompanied,VERB,accompany
en,606,49,K.,PROPN,K.
en,606,50,to,ADP,to
en,606,51,a,DET,a
en,606,52,door,NOUN,door
en,606,53,a,DET,a
en,606,54,long,ADJ,long
en,606,55,way,NOUN,way
en,606,56,away,ADV,away
en,606,57,where,SCONJ,where
en,606,58,they,PRON,they
en,606,59,thought,VERB,think
en,606,60,someone,PRON,someone
en,606,61,of,ADP,of
en,606,62,that,DET,that
en,606,63,sort,NOUN,sort
en,606,64,might,AUX,might
en,606,65,live,VERB,live
en,606,66,in,ADP,in
en,606,67,the,DET,the
en,606,68,back,ADJ,back
en,606,69,part,NOUN,part
en,606,70,of,ADP,of
en,606,71,the,DET,the
en,606,72,building,NOUN,building
en,606,73,or,CCONJ,or
en,606,74,where,SCONJ,where
en,606,75,someone,PRON,someone
en,606,76,would,AUX,would
en,606,77,be,AUX,be
en,606,78,who,PRON,who
en,606,79,could,AUX,could
en,606,80,advise,VERB,advise
en,606,81,K.,PROPN,K.
en,606,82,better,ADV,well
en,606,83,than,SCONJ,than
en,606,84,they,PRON,they
en,606,85,could,AUX,could
en,606,86,themselves,PRON,themselves
en,606,87,.,PUNCT,.
en,643,0,K.,PROPN,K.
en,643,1,had,AUX,have
en,643,2,decided,VERB,decide
en,643,3,he,PRON,he
en,643,4,would,AUX,would
en,643,5,do,VERB,do
en,643,6,more,ADJ,more
en,643,7,watching,NOUN,watching
en,643,8,than,ADP,than
en,643,9,talking,VERB,talk
en,643,10,",",PUNCT,","
en,643,11,so,ADV,so
en,643,12,he,PRON,he
en,643,13,did,AUX,do
en,643,14,not,PART,not
en,643,15,defend,VERB,defend
en,643,16,himself,PRON,himself
en,643,17,for,ADP,for
en,643,18,supposedly,ADV,supposedly
en,643,19,having,AUX,having
en,643,20,come,VERB,come
en,643,21,late,ADV,late
en,643,22,",",PUNCT,","
en,643,23,and,CCONJ,and
en,643,24,simply,ADV,simply
en,643,25,said,VERB,say
en,643,26,",",PUNCT,","
en,643,27,"""",PUNCT,""""
en,643,28,Well,INTJ,well
en,643,29,maybe,ADV,maybe
en,643,30,I,PRON,I
en,643,31,have,AUX,have
en,643,32,arrived,VERB,arrive
en,643,33,late,ADV,late
en,643,34,",",PUNCT,","
en,643,35,I,PRON,I
en,643,36,'m,AUX,be
en,643,37,here,ADV,here
en,643,38,now,ADV,now
en,643,39,.,PUNCT,.
en,643,40,"""",PUNCT,""""
en,651,0,He,PRON,he
en,651,1,stood,VERB,stand
en,651,2,pressed,VERB,press
en,651,3,closely,ADV,closely
en,651,4,against,ADP,against
en,651,5,the,DET,the
en,651,6,table,NOUN,table
en,651,7,",",PUNCT,","
en,651,8,the,DET,the
en,651,9,press,NOUN,press
en,651,10,of,ADP,of
en,651,11,the,DET,the
en,651,12,crowd,NOUN,crowd
en,651,13,behind,ADP,behind
en,651,14,him,PRON,he
en,651,15,was,AUX,be
en,651,16,so,ADV,so
en,651,17,great,ADJ,great
en,651,18,that,SCONJ,that
en,651,19,he,PRON,he
en,651,20,had,VERB,have
en,651,21,to,PART,to
en,651,22,press,VERB,press
en,651,23,back,ADV,back
en,651,24,against,ADP,against
en,651,25,it,PRON,it
en,651,26,if,SCONJ,if
en,651,27,he,PRON,he
en,651,28,did,AUX,do
en,651,29,not,PART,not
en,651,30,want,VERB,want
en,651,31,to,PART,to
en,651,32,push,VERB,push
en,651,33,the,DET,the
en,651,34,judge,NOUN,judge
en,651,35,'s,PART,'s
en,651,36,desk,NOUN,desk
en,651,37,down,ADP,down
en,651,38,off,ADP,off
en,651,39,the,DET,the
en,651,40,podium,NOUN,podium
en,651,41,and,CCONJ,and
en,651,42,perhaps,ADV,perhaps
en,651,43,the,DET,the
en,651,44,judge,NOUN,judge
en,651,45,along,ADP,along
en,651,46,with,ADP,with
en,651,47,it,PRON,it
en,651,48,.,PUNCT,.
en,658,0,The,DET,the
en,658,1,people,NOUN,people
en,658,2,supported,VERB,support
en,658,3,themselves,PRON,themselves
en,658,4,with,ADP,with
en,658,5,their,PRON,their
en,658,6,hands,NOUN,hand
en,658,7,on,ADP,on
en,658,8,their,PRON,their
en,658,9,knees,NOUN,knee
en,658,10,and,CCONJ,and
en,658,11,shook,VERB,shake
en,658,12,as,SCONJ,as
en,658,13,if,SCONJ,if
en,658,14,suffering,VERB,suffer
en,658,15,a,DET,a
en,658,16,serious,ADJ,serious
en,658,17,attack,NOUN,attack
en,658,18,of,ADP,of
en,658,19,coughing,VERB,cough
en,658,20,.,PUNCT,.
en,671,0,K.,PROPN,K.
en,671,1,stopped,VERB,stop
en,671,2,speaking,VERB,speak
en,671,3,and,CCONJ,and
en,671,4,looked,VERB,look
en,671,5,down,ADP,down
en,671,6,into,ADP,into
en,671,7,the,DET,the
en,671,8,hall,NOUN,hall
en,671,9,.,PUNCT,.
en,695,0,Again,ADV,again
en,695,1,I,PRON,I
en,695,2,say,VERB,say
en,695,3,",",PUNCT,","
en,695,4,Bravo,PROPN,Bravo
en,695,5,!,PUNCT,!
en,695,6,"""",PUNCT,""""
en,702,0,They,PRON,they
en,702,1,came,VERB,come
en,702,2,for,ADP,for
en,702,3,me,PRON,I
en,702,4,in,ADP,in
en,702,5,the,DET,the
en,702,6,morning,NOUN,morning
en,702,7,when,SCONJ,when
en,702,8,I,PRON,I
en,702,9,was,AUX,be
en,702,10,still,ADV,still
en,702,11,in,ADP,in
en,702,12,bed,NOUN,bed
en,702,13,.,PUNCT,.
en,707,0,And,CCONJ,and
en,707,1,even,ADV,even
en,707,2,that,PRON,that
en,707,3,was,AUX,be
en,707,4,not,PART,not
en,707,5,enough,ADJ,enough
en,707,6,.,PUNCT,.
en,720,0,As,SCONJ,as
en,720,1,he,PRON,he
en,720,2,did,VERB,do
en,720,3,so,ADV,so
en,720,4,he,PRON,he
en,720,5,thought,VERB,think
en,720,6,he,PRON,he
en,720,7,saw,VERB,see
en,720,8,the,DET,the
en,720,9,judge,NOUN,judge
en,720,10,use,VERB,use
en,720,11,a,DET,a
en,720,12,movement,NOUN,movement
en,720,13,of,ADP,of
en,720,14,his,PRON,his
en,720,15,eyes,NOUN,eye
en,720,16,to,PART,to
en,720,17,give,VERB,give
en,720,18,a,DET,a
en,720,19,sign,NOUN,sign
en,720,20,to,ADP,to
en,720,21,someone,PRON,someone
en,720,22,in,ADP,in
en,720,23,the,DET,the
en,720,24,crowd,NOUN,crowd
en,720,25,.,PUNCT,.
en,723,0,I,PRON,I
en,723,1,do,AUX,do
en,723,2,n't,PART,not
en,723,3,know,VERB,know
en,723,4,whether,SCONJ,whether
en,723,5,the,DET,the
en,723,6,sign,NOUN,sign
en,723,7,is,AUX,be
en,723,8,meant,VERB,mean
en,723,9,to,PART,to
en,723,10,produce,VERB,produce
en,723,11,booing,VERB,boo
en,723,12,or,CCONJ,or
en,723,13,applause,NOUN,applause
en,723,14,",",PUNCT,","
en,723,15,but,CCONJ,but
en,723,16,I,PRON,I
en,723,17,'ll,AUX,will
en,723,18,resist,VERB,resist
en,723,19,trying,VERB,try
en,723,20,to,PART,to
en,723,21,guess,VERB,guess
en,723,22,what,PRON,what
en,723,23,its,PRON,its
en,723,24,meaning,NOUN,meaning
en,723,25,is,AUX,be
en,723,26,too,ADV,too
en,723,27,soon,ADV,soon
en,723,28,.,PUNCT,.
en,746,0,That,PRON,that
en,746,1,is,AUX,be
en,746,2,why,SCONJ,why
en,746,3,policemen,NOUN,policeman
en,746,4,try,VERB,try
en,746,5,to,PART,to
en,746,6,steal,VERB,steal
en,746,7,the,DET,the
en,746,8,clothes,NOUN,clothe
en,746,9,off,ADP,off
en,746,10,the,DET,the
en,746,11,back,NOUN,back
en,746,12,of,ADP,of
en,746,13,those,PRON,those
en,746,14,they,PRON,they
en,746,15,arrest,VERB,arrest
en,746,16,",",PUNCT,","
en,746,17,that,PRON,that
en,746,18,is,AUX,be
en,746,19,why,SCONJ,why
en,746,20,supervisors,NOUN,supervisor
en,746,21,break,VERB,break
en,746,22,into,ADP,into
en,746,23,the,DET,the
en,746,24,homes,NOUN,home
en,746,25,of,ADP,of
en,746,26,people,NOUN,people
en,746,27,they,PRON,they
en,746,28,do,AUX,do
en,746,29,not,PART,not
en,746,30,know,VERB,know
en,746,31,",",PUNCT,","
en,746,32,that,PRON,that
en,746,33,is,AUX,be
en,746,34,why,SCONJ,why
en,746,35,innocent,ADJ,innocent
en,746,36,people,NOUN,people
en,746,37,are,AUX,be
en,746,38,humiliated,VERB,humiliate
en,746,39,in,ADP,in
en,746,40,front,NOUN,front
en,746,41,of,ADP,of
en,746,42,crowds,NOUN,crowd
